"","date","type","did_win","game_id","team","conf","opp","opp_conf","min","pos","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts"
"1285",2023-02-25,"conf",TRUE,"TCUTexas Tech2-25","TCU","B12","Texas Tech","B12",200,71.075,33,68,6,21,11,13,13,20,33,19,6,2,10,18,83
"1286",2023-02-25,"conf",FALSE,"TCUTexas Tech2-25","Texas Tech","B12","TCU","B12",200,71.075,30,60,7,20,15,21,11,20,31,13,3,2,12,10,82
"1287",2023-02-25,"conf",TRUE,"ConnecticutSt. John's2-25","Connecticut","BE","St. John's","BE",200,76.725,30,64,9,25,26,33,17,21,38,17,9,11,14,21,95
"1288",2023-02-25,"conf",FALSE,"ConnecticutSt. John's2-25","St. John's","BE","Connecticut","BE",200,76.725,30,65,4,13,22,29,15,17,32,15,6,3,13,23,86
"1289",2023-02-25,"conf",FALSE,"OhioMiami OH2-25","Ohio","MAC","Miami OH","MAC",200,71.2875,24,63,7,20,13,21,13,12,25,9,10,5,10,18,68
"1290",2023-02-25,"conf",TRUE,"OhioMiami OH2-25","Miami OH","MAC","Ohio","MAC",200,71.2875,31,51,10,19,13,16,7,29,36,14,3,5,21,16,85
"1291",2023-02-25,"conf",TRUE,"MerrimackLIU Brooklyn2-25","Merrimack","NEC","LIU Brooklyn","NEC",200,77.1375,28,65,9,24,15,25,15,25,40,21,15,6,15,18,80
"1292",2023-02-25,"conf",FALSE,"MerrimackLIU Brooklyn2-25","LIU Brooklyn","NEC","Merrimack","NEC",200,77.1375,21,50,1,2,16,24,8,29,37,15,10,7,24,22,59
"1293",2023-02-25,"conf",TRUE,"MissouriGeorgia2-25","Missouri","SEC","Georgia","SEC",200,64.8875,33,57,14,28,5,9,9,19,28,17,10,2,13,18,85
"1294",2023-02-25,"conf",FALSE,"MissouriGeorgia2-25","Georgia","SEC","Missouri","SEC",200,64.8875,19,46,10,29,15,20,10,18,28,14,5,1,19,9,63
"1295",2023-02-25,"conf",FALSE,"St. Francis NYFairleigh Dickinson2-25","St. Francis NY","NEC","Fairleigh Dickinson","NEC",200,65.55,22,51,6,17,19,22,10,17,27,12,8,9,15,13,69
"1296",2023-02-25,"conf",TRUE,"St. Francis NYFairleigh Dickinson2-25","Fairleigh Dickinson","NEC","St. Francis NY","NEC",200,65.55,33,59,12,20,8,14,13,20,33,24,9,1,12,18,86
"1297",2023-02-25,"conf",TRUE,"Sacred HeartCentral Connecticut2-25","Sacred Heart","NEC","Central Connecticut","NEC",200,64.9,22,53,6,20,19,26,11,27,38,8,7,2,10,17,69
"1298",2023-02-25,"conf",FALSE,"Sacred HeartCentral Connecticut2-25","Central Connecticut","NEC","Sacred Heart","NEC",200,64.9,21,56,10,25,15,22,14,23,37,14,2,5,13,20,67
"1299",2023-02-25,"conf",TRUE,"Wright St.Detroit2-25","Wright St.","Horz","Detroit","Horz",200,66.7375,29,51,6,13,18,22,4,29,33,14,5,2,10,20,82
"1300",2023-02-25,"conf",FALSE,"Wright St.Detroit2-25","Detroit","Horz","Wright St.","Horz",200,66.7375,25,68,9,25,12,19,19,21,40,12,8,2,8,19,71
"1301",2023-02-25,"conf",FALSE,"NortheasternHofstra2-25","Northeastern","CAA","Hofstra","CAA",200,64.9125,18,57,5,18,11,14,12,25,37,8,2,4,13,14,52
"1302",2023-02-25,"conf",TRUE,"NortheasternHofstra2-25","Hofstra","CAA","Northeastern","CAA",200,64.9125,35,66,7,19,7,13,10,29,39,18,5,5,3,16,84
"1303",2023-02-25,"conf",FALSE,"Michigan St.Iowa2-25","Michigan St.","B10","Iowa","B10",225,81.4875,32,54,11,15,31,36,4,26,30,21,3,1,15,22,106
"1304",2023-02-25,"conf",TRUE,"Michigan St.Iowa2-25","Iowa","B10","Michigan St.","B10",225,81.4875,38,75,17,36,19,25,15,19,34,25,10,1,9,23,112
"1305",2023-02-25,"conf",FALSE,"LafayetteBucknell2-25","Lafayette","Pat","Bucknell","Pat",200,67.075,24,55,10,23,7,15,7,25,32,14,3,2,14,16,65
"1306",2023-02-25,"conf",TRUE,"LafayetteBucknell2-25","Bucknell","Pat","Lafayette","Pat",200,67.075,26,53,9,27,14,19,6,27,33,20,7,4,9,13,75
"1307",2023-02-25,"conf",TRUE,"ArmyHoly Cross2-25","Army","Pat","Holy Cross","Pat",200,68.675,32,67,8,22,8,14,11,28,39,14,5,2,7,14,80
"1308",2023-02-25,"conf",FALSE,"ArmyHoly Cross2-25","Holy Cross","Pat","Army","Pat",200,68.675,28,62,3,13,6,12,10,26,36,12,4,5,10,14,65
"1309",2023-02-25,"conf",FALSE,"BuffaloToledo2-25","Buffalo","MAC","Toledo","MAC",200,71.125,26,66,7,25,12,15,13,21,34,13,3,5,12,16,71
"1310",2023-02-25,"conf",TRUE,"BuffaloToledo2-25","Toledo","MAC","Buffalo","MAC",200,71.125,39,66,13,23,10,15,9,28,37,25,5,2,6,15,101
"1311",2023-02-25,"conf",TRUE,"PrincetonHarvard2-25","Princeton","Ivy","Harvard","Ivy",200,58.7,23,52,7,24,5,6,6,28,34,11,4,0,10,12,58
"1312",2023-02-25,"conf",FALSE,"PrincetonHarvard2-25","Harvard","Ivy","Princeton","Ivy",200,58.7,19,58,5,23,13,18,14,24,38,7,4,0,6,12,56
"1313",2023-02-25,"conf",TRUE,"BrownColumbia2-25","Brown","Ivy","Columbia","Ivy",200,71.675,33,67,4,17,14,18,16,22,38,11,8,2,13,9,84
"1314",2023-02-25,"conf",FALSE,"BrownColumbia2-25","Columbia","Ivy","Brown","Ivy",200,71.675,27,51,13,25,6,8,2,19,21,14,7,2,18,19,73
"1315",2023-02-25,"conf",FALSE,"UTEPFlorida Atlantic2-25","UTEP","CUSA","Florida Atlantic","CUSA",200,64.3625,18,54,1,10,12,15,11,21,32,4,6,4,15,17,49
"1316",2023-02-25,"conf",TRUE,"UTEPFlorida Atlantic2-25","Florida Atlantic","CUSA","UTEP","CUSA",200,64.3625,27,55,11,26,10,16,11,27,38,12,5,2,12,17,75
"1317",2023-02-25,"conf",FALSE,"High PointWinthrop2-25","High Point","BSth","Winthrop","BSth",200,68.9,28,68,10,33,12,22,17,27,44,9,4,6,7,22,78
"1318",2023-02-25,"conf",TRUE,"High PointWinthrop2-25","Winthrop","BSth","High Point","BSth",200,68.9,27,57,11,29,19,26,8,27,35,9,3,4,8,18,84
"1319",2023-02-25,"conf",FALSE,"Western IllinoisNorth Dakota St.2-25","Western Illinois","Sum","North Dakota St.","Sum",200,62.1,26,56,7,20,10,14,10,18,28,12,7,1,9,13,69
"1320",2023-02-25,"conf",TRUE,"Western IllinoisNorth Dakota St.2-25","North Dakota St.","Sum","Western Illinois","Sum",200,62.1,25,50,8,20,13,18,7,21,28,10,2,2,11,18,71
"1321",2023-02-25,"conf",FALSE,"MonmouthWilliam & Mary2-25","Monmouth","CAA","William & Mary","CAA",200,71.375,23,51,3,9,13,22,8,28,36,15,9,0,19,24,62
"1322",2023-02-25,"conf",TRUE,"MonmouthWilliam & Mary2-25","William & Mary","CAA","Monmouth","CAA",200,71.375,21,47,11,26,21,28,4,25,29,15,9,2,14,19,74
"1323",2023-02-25,"conf",FALSE,"TexasBaylor2-25","Texas","B12","Baylor","B12",200,75.7375,27,60,10,27,8,12,6,19,25,20,7,1,15,22,72
"1324",2023-02-25,"conf",TRUE,"TexasBaylor2-25","Baylor","B12","Texas","B12",200,75.7375,25,50,9,19,22,29,8,29,37,12,8,4,21,17,81
"1325",2023-02-25,"conf",TRUE,"Kansas St.Oklahoma St.2-25","Kansas St.","B12","Oklahoma St.","B12",200,70.7125,24,49,8,21,17,20,4,29,33,14,8,2,16,22,73
"1326",2023-02-25,"conf",FALSE,"Kansas St.Oklahoma St.2-25","Oklahoma St.","B12","Kansas St.","B12",200,70.7125,23,56,5,23,17,23,7,23,30,10,4,5,11,17,68
"1327",2023-02-25,"conf",FALSE,"LehighBoston University2-25","Lehigh","Pat","Boston University","Pat",200,64.075,19,49,4,14,14,20,5,28,33,4,6,3,11,20,56
"1328",2023-02-25,"conf",TRUE,"LehighBoston University2-25","Boston University","Pat","Lehigh","Pat",200,64.075,21,61,7,21,10,14,15,29,44,9,5,3,11,18,59
"1329",2023-02-25,"conf",TRUE,"MaineBinghamton2-25","Maine","AE","Binghamton","AE",225,77.3125,25,70,4,22,17,23,15,29,44,7,14,2,13,14,71
"1330",2023-02-25,"conf",FALSE,"MaineBinghamton2-25","Binghamton","AE","Maine","AE",225,77.3125,27,65,6,18,7,12,11,32,43,17,7,6,16,16,67
"1331",2023-02-25,"conf",FALSE,"CampbellRadford2-25","Campbell","BSth","Radford","BSth",200,65.1375,24,52,4,16,13,24,8,25,33,13,2,4,10,18,65
"1332",2023-02-25,"conf",TRUE,"CampbellRadford2-25","Radford","BSth","Campbell","BSth",200,65.1375,21,54,7,24,18,25,13,27,40,11,5,3,12,24,67
"1333",2023-02-25,"conf",TRUE,"FurmanSamford2-25","Furman","SC","Samford","SC",200,70.1375,29,53,14,28,21,24,8,25,33,14,5,3,14,19,93
"1334",2023-02-25,"conf",FALSE,"FurmanSamford2-25","Samford","SC","Furman","SC",200,70.1375,27,57,6,21,19,25,10,17,27,10,10,1,11,19,79
"1335",2023-02-25,"conf",TRUE,"Arizona St.Arizona2-25","Arizona St.","P12","Arizona","P12",200,75.95,36,67,11,28,6,10,6,22,28,23,9,5,11,23,89
"1336",2023-02-25,"conf",FALSE,"Arizona St.Arizona2-25","Arizona","P12","Arizona St.","P12",200,75.95,27,53,11,26,23,34,7,28,35,16,6,0,13,15,88
"1337",2023-02-25,"conf",FALSE,"DartmouthPenn2-25","Dartmouth","Ivy","Penn","Ivy",200,70.6,29,55,13,29,8,14,6,15,21,16,4,1,15,12,79
"1338",2023-02-25,"conf",TRUE,"DartmouthPenn2-25","Penn","Ivy","Dartmouth","Ivy",200,70.6,32,52,8,19,17,18,5,23,28,13,9,3,15,16,89
"1339",2023-02-25,"conf",FALSE,"Gardner WebbUSC Upstate2-25","Gardner Webb","BSth","USC Upstate","BSth",200,70.35,23,46,5,13,18,29,8,29,37,11,3,7,18,20,69
"1340",2023-02-25,"conf",TRUE,"Gardner WebbUSC Upstate2-25","USC Upstate","BSth","Gardner Webb","BSth",200,70.35,24,57,6,17,21,23,6,19,25,9,12,3,9,22,75
"1341",2023-02-25,"conf",FALSE,"The CitadelMercer2-25","The Citadel","SC","Mercer","SC",200,61.15,20,57,1,15,9,14,11,20,31,3,4,2,9,13,50
"1342",2023-02-25,"conf",TRUE,"The CitadelMercer2-25","Mercer","SC","The Citadel","SC",200,61.15,27,52,10,23,8,14,9,30,39,12,5,3,11,15,72
"1343",2023-02-25,"conf",FALSE,"St. ThomasNorth Dakota2-25","St. Thomas","Sum","North Dakota","Sum",200,72.05,30,68,7,22,7,12,8,26,34,15,7,0,7,24,74
"1344",2023-02-25,"conf",TRUE,"St. ThomasNorth Dakota2-25","North Dakota","Sum","St. Thomas","Sum",200,72.05,29,56,10,24,14,24,7,33,40,12,3,2,11,15,82
"1345",2023-02-25,"conf",FALSE,"Rhode IslandFordham2-25","Rhode Island","A10","Fordham","A10",200,68.025,23,56,9,16,16,19,11,22,33,12,8,2,13,19,71
"1346",2023-02-25,"conf",TRUE,"Rhode IslandFordham2-25","Fordham","A10","Rhode Island","A10",200,68.025,25,63,9,26,15,19,17,24,41,14,6,6,14,17,74
"1347",2023-02-25,"conf",TRUE,"Northern KentuckyOakland2-25","Northern Kentucky","Horz","Oakland","Horz",200,65.1,28,57,15,26,7,8,12,21,33,21,5,4,19,15,78
"1348",2023-02-25,"conf",FALSE,"Northern KentuckyOakland2-25","Oakland","Horz","Northern Kentucky","Horz",200,65.1,21,48,5,16,22,24,5,12,17,9,8,2,8,16,69
"1349",2023-02-25,"conf",TRUE,"Northern IllinoisCentral Michigan2-25","Northern Illinois","MAC","Central Michigan","MAC",200,77.05,26,50,7,13,25,39,8,25,33,11,3,1,17,27,84
"1350",2023-02-25,"conf",FALSE,"Northern IllinoisCentral Michigan2-25","Central Michigan","MAC","Northern Illinois","MAC",200,77.05,22,60,6,22,30,37,18,23,41,7,6,3,17,29,80
"1351",2023-02-25,"conf",FALSE,"Utah TechUT Arlington2-25","Utah Tech","WAC","UT Arlington","WAC",225,70.125,23,55,6,24,17,25,11,24,35,11,7,1,14,15,69
"1352",2023-02-25,"conf",TRUE,"Utah TechUT Arlington2-25","UT Arlington","WAC","Utah Tech","WAC",225,70.125,28,61,11,26,4,5,9,27,36,22,5,5,16,22,71
"1353",2023-02-25,"conf",TRUE,"Northern ArizonaNorthern Colorado2-25","Northern Arizona","BSky","Northern Colorado","BSky",200,68.4,30,56,9,20,16,24,6,20,26,11,5,2,9,21,85
"1354",2023-02-25,"conf",FALSE,"Northern ArizonaNorthern Colorado2-25","Northern Colorado","BSky","Northern Arizona","BSky",200,68.4,29,54,7,23,17,24,10,25,35,11,1,2,11,23,82
"1355",2023-02-25,"conf",FALSE,"MinnesotaNebraska2-25","Minnesota","B10","Nebraska","B10",200,74.6,24,59,8,24,11,11,9,28,37,13,5,6,19,16,67
"1356",2023-02-25,"conf",TRUE,"MinnesotaNebraska2-25","Nebraska","B10","Minnesota","B10",200,74.6,30,61,4,15,14,21,6,26,32,7,13,1,10,13,78
"1357",2023-02-25,"conf",FALSE,"LouisvilleGeorgia Tech2-25","Louisville","ACC","Georgia Tech","ACC",200,68.075,27,61,4,17,9,12,14,23,37,12,3,4,14,20,67
"1358",2023-02-25,"conf",TRUE,"LouisvilleGeorgia Tech2-25","Georgia Tech","ACC","Louisville","ACC",200,68.075,27,56,12,29,17,22,7,22,29,17,7,5,10,16,83
"1359",2023-02-25,"conf",FALSE,"Ball St.Eastern Michigan2-25","Ball St.","MAC","Eastern Michigan","MAC",200,68.475,23,61,6,21,16,19,11,23,34,12,7,4,9,15,68
"1360",2023-02-25,"conf",TRUE,"Ball St.Eastern Michigan2-25","Eastern Michigan","MAC","Ball St.","MAC",200,68.475,25,57,6,16,19,23,11,30,41,9,6,1,12,17,75
"1361",2023-02-25,"conf",FALSE,"Tennessee MartinMorehead St.2-25","Tennessee Martin","OVC","Morehead St.","OVC",200,65.15,23,56,3,12,9,13,8,24,32,6,5,0,11,16,58
"1362",2023-02-25,"conf",TRUE,"Tennessee MartinMorehead St.2-25","Morehead St.","OVC","Tennessee Martin","OVC",200,65.15,27,59,9,29,9,15,9,28,37,18,4,10,8,15,72
"1363",2023-02-25,"conf",FALSE,"ArkansasAlabama2-25","Arkansas","SEC","Alabama","SEC",200,81.5125,29,70,5,10,20,29,13,24,37,6,12,6,11,25,83
"1364",2023-02-25,"conf",TRUE,"ArkansasAlabama2-25","Alabama","SEC","Arkansas","SEC",200,81.5125,29,64,3,22,25,30,14,34,48,13,6,4,17,21,86
"1365",2023-02-25,"conf",FALSE,"Texas A&MMississippi St.2-25","Texas A&M","SEC","Mississippi St.","SEC",200,64.3,17,43,8,22,20,26,8,23,31,9,2,0,16,24,62
"1366",2023-02-25,"conf",TRUE,"Texas A&MMississippi St.2-25","Mississippi St.","SEC","Texas A&M","SEC",200,64.3,23,52,3,21,20,30,11,20,31,13,12,5,10,20,69
"1367",2023-02-25,"conf",FALSE,"VMIWestern Carolina2-25","VMI","SC","Western Carolina","SC",200,63.9125,24,69,11,35,7,8,14,20,34,15,5,2,5,14,66
"1368",2023-02-25,"conf",TRUE,"VMIWestern Carolina2-25","Western Carolina","SC","VMI","SC",200,63.9125,27,55,14,28,17,19,8,29,37,17,2,6,8,13,85
"1369",2023-02-25,"conf",TRUE,"WagnerSt. Francis PA2-25","Wagner","NEC","St. Francis PA","NEC",200,57.125,26,59,7,19,9,12,13,25,38,8,5,1,5,14,68
"1370",2023-02-25,"conf",FALSE,"WagnerSt. Francis PA2-25","St. Francis PA","NEC","Wagner","NEC",200,57.125,19,46,7,17,13,18,5,18,23,11,3,3,8,13,58
"1371",2023-02-25,"conf",TRUE,"Oral RobertsSouth Dakota St.2-25","Oral Roberts","Sum","South Dakota St.","Sum",200,68.125,20,56,11,30,18,20,5,25,30,11,11,2,7,16,69
"1372",2023-02-25,"conf",FALSE,"Oral RobertsSouth Dakota St.2-25","South Dakota St.","Sum","Oral Roberts","Sum",200,68.125,25,59,7,22,8,10,10,33,43,7,4,2,15,18,65
"1373",2023-02-25,"conf",FALSE,"Louisiana TechMiddle Tennessee2-25","Louisiana Tech","CUSA","Middle Tennessee","CUSA",200,63.15,19,69,3,18,8,10,18,24,42,6,6,3,8,12,49
"1374",2023-02-25,"conf",TRUE,"Louisiana TechMiddle Tennessee2-25","Middle Tennessee","CUSA","Louisiana Tech","CUSA",200,63.15,21,52,9,28,12,18,9,32,41,13,3,8,11,12,63
"1375",2023-02-25,"conf",TRUE,"ColgateNavy2-25","Colgate","Pat","Navy","Pat",200,60.775,26,61,5,11,7,12,14,31,45,10,1,4,8,10,64
"1376",2023-02-25,"conf",FALSE,"ColgateNavy2-25","Navy","Pat","Colgate","Pat",200,60.775,23,65,8,22,6,6,11,24,35,14,5,4,4,16,60
"1377",2023-02-25,"conf",FALSE,"RiceCharlotte2-25","Rice","CUSA","Charlotte","CUSA",200,62.725,20,54,7,27,7,12,4,23,27,10,6,0,7,11,54
"1378",2023-02-25,"conf",TRUE,"RiceCharlotte2-25","Charlotte","CUSA","Rice","CUSA",200,62.725,28,54,7,15,7,10,5,33,38,8,2,1,9,11,70
"1379",2023-02-25,"conf",FALSE,"PresbyterianCharleston Southern2-25","Presbyterian","BSth","Charleston Southern","BSth",200,65.525,21,55,4,22,13,20,14,16,30,10,5,2,14,17,59
"1380",2023-02-25,"conf",TRUE,"PresbyterianCharleston Southern2-25","Charleston Southern","BSth","Presbyterian","BSth",200,65.525,32,51,10,17,11,18,6,24,30,14,7,4,13,18,85
"1381",2023-02-25,"conf",FALSE,"SouthernBethune Cookman2-25","Southern","SWAC","Bethune Cookman","SWAC",200,66.6875,18,54,5,21,12,19,12,30,42,6,5,1,17,20,53
"1382",2023-02-25,"conf",TRUE,"SouthernBethune Cookman2-25","Bethune Cookman","SWAC","Southern","SWAC",200,66.6875,17,51,9,26,17,26,8,28,36,9,5,4,10,17,60
"1383",2023-02-25,"conf",FALSE,"AuburnKentucky2-25","Auburn","SEC","Kentucky","SEC",200,64.8875,19,56,7,21,9,14,10,13,23,4,5,1,13,17,54
"1384",2023-02-25,"conf",TRUE,"AuburnKentucky2-25","Kentucky","SEC","Auburn","SEC",200,64.8875,32,57,8,13,14,15,12,29,41,16,10,1,12,17,86
"1385",2023-02-25,"conf",FALSE,"West VirginiaKansas2-25","West Virginia","B12","Kansas","B12",200,73.3625,28,61,6,21,12,14,14,20,34,9,8,2,21,17,74
"1386",2023-02-25,"conf",TRUE,"West VirginiaKansas2-25","Kansas","B12","West Virginia","B12",200,73.3625,28,51,10,20,10,17,6,20,26,17,12,2,19,16,76
"1387",2023-02-25,"conf",TRUE,"Florida St.Miami FL2-25","Florida St.","ACC","Miami FL","ACC",200,74.9375,33,63,7,20,12,14,5,25,30,18,10,6,11,12,85
"1388",2023-02-25,"conf",FALSE,"Florida St.Miami FL2-25","Miami FL","ACC","Florida St.","ACC",200,74.9375,34,64,8,19,8,11,7,24,31,18,7,2,12,12,84
"1389",2023-02-25,"conf",FALSE,"UNC GreensboroEast Tennessee St.2-25","UNC Greensboro","SC","East Tennessee St.","SC",200,62.3375,23,55,10,27,6,11,11,24,35,10,8,4,13,16,62
"1390",2023-02-25,"conf",TRUE,"UNC GreensboroEast Tennessee St.2-25","East Tennessee St.","SC","UNC Greensboro","SC",200,62.3375,20,50,8,20,15,22,10,23,33,9,7,4,12,10,63
"1391",2023-02-25,"conf",TRUE,"Grambling St.Florida A&M2-25","Grambling St.","SWAC","Florida A&M","SWAC",200,67.6125,26,58,6,13,11,20,13,20,33,12,13,1,12,22,69
"1392",2023-02-25,"conf",FALSE,"Grambling St.Florida A&M2-25","Florida A&M","SWAC","Grambling St.","SWAC",200,67.6125,14,41,3,10,24,31,9,26,35,6,9,5,22,22,55
"1393",2023-02-25,"conf",TRUE,"Norfolk St.South Carolina St.2-25","Norfolk St.","MEAC","South Carolina St.","MEAC",200,71.85,28,47,7,16,25,31,10,30,40,12,7,3,20,20,88
"1394",2023-02-25,"conf",FALSE,"Norfolk St.South Carolina St.2-25","South Carolina St.","MEAC","Norfolk St.","MEAC",200,71.85,25,70,11,34,15,21,19,13,32,17,6,3,11,24,76
"1395",2023-02-25,"conf",TRUE,"UNC AshevilleLongwood2-25","UNC Asheville","BSth","Longwood","BSth",200,64.8125,24,44,11,19,17,22,4,25,29,10,6,3,14,13,76
"1396",2023-02-25,"conf",FALSE,"UNC AshevilleLongwood2-25","Longwood","BSth","UNC Asheville","BSth",200,64.8125,26,61,4,20,10,13,12,18,30,11,6,3,10,18,66
"1397",2023-02-25,"conf",FALSE,"Southeast Missouri St.SIU Edwardsville2-25","Southeast Missouri St.","OVC","SIU Edwardsville","OVC",200,71.975,27,67,6,24,18,24,14,18,32,15,4,2,10,15,78
"1398",2023-02-25,"conf",TRUE,"Southeast Missouri St.SIU Edwardsville2-25","SIU Edwardsville","OVC","Southeast Missouri St.","OVC",200,71.975,35,64,8,19,15,18,13,30,43,18,6,7,10,18,93
"1399",2023-02-25,"conf",TRUE,"Tennessee TechEastern Illinois2-25","Tennessee Tech","OVC","Eastern Illinois","OVC",200,67.9125,28,59,11,31,8,12,8,28,36,18,5,3,10,11,75
"1400",2023-02-25,"conf",FALSE,"Tennessee TechEastern Illinois2-25","Eastern Illinois","OVC","Tennessee Tech","OVC",200,67.9125,25,58,4,16,12,15,7,25,32,16,8,2,11,13,66
"1401",2023-02-25,"conf",FALSE,"HowardNorth Carolina Central2-25","Howard","MEAC","North Carolina Central","MEAC",200,66.9875,26,72,5,16,3,4,21,20,41,14,9,4,14,13,60
"1402",2023-02-25,"conf",TRUE,"HowardNorth Carolina Central2-25","North Carolina Central","MEAC","Howard","MEAC",200,66.9875,25,58,4,17,14,17,14,26,40,11,5,8,15,14,68
"1403",2023-02-25,"conf",FALSE,"McNeese St.Southeastern Louisiana2-25","McNeese St.","Slnd","Southeastern Louisiana","Slnd",225,71.575,27,66,9,22,12,15,14,29,43,12,2,1,14,18,75
"1404",2023-02-25,"conf",TRUE,"McNeese St.Southeastern Louisiana2-25","Southeastern Louisiana","Slnd","McNeese St.","Slnd",225,71.575,30,71,4,17,14,19,17,26,43,11,4,2,7,16,78
"1405",2023-02-25,"conf",FALSE,"Houston ChristianNicholls St.2-25","Houston Christian","Slnd","Nicholls St.","Slnd",200,71.2125,19,53,11,32,15,20,10,30,40,14,6,3,20,21,64
"1406",2023-02-25,"conf",TRUE,"Houston ChristianNicholls St.2-25","Nicholls St.","Slnd","Houston Christian","Slnd",200,71.2125,26,56,6,21,10,23,7,29,36,13,11,1,10,19,68
"1407",2023-02-25,"conf",TRUE,"Southern IndianaTennessee St.2-25","Southern Indiana","OVC","Tennessee St.","OVC",200,73.9875,27,59,8,25,31,38,15,31,46,9,7,6,12,19,93
"1408",2023-02-25,"conf",FALSE,"Southern IndianaTennessee St.2-25","Tennessee St.","OVC","Southern Indiana","OVC",200,73.9875,29,67,7,28,16,23,12,20,32,13,5,5,8,27,81
"1409",2023-02-25,"conf",FALSE,"Nebraska OmahaDenver2-25","Nebraska Omaha","Sum","Denver","Sum",200,73.6375,17,57,6,24,21,26,8,20,28,9,15,1,13,21,61
"1410",2023-02-25,"conf",TRUE,"Nebraska OmahaDenver2-25","Denver","Sum","Nebraska Omaha","Sum",200,73.6375,25,49,5,16,17,23,6,35,41,11,9,4,19,16,72
"1411",2023-02-25,"conf",FALSE,"Little RockLindenwood2-25","Little Rock","OVC","Lindenwood","OVC",225,80.1625,36,66,10,26,14,17,8,28,36,20,7,3,15,25,96
"1412",2023-02-25,"conf",TRUE,"Little RockLindenwood2-25","Lindenwood","OVC","Little Rock","OVC",225,80.1625,29,63,14,27,25,30,9,24,33,13,6,3,11,15,97
"1413",2023-02-25,"conf",FALSE,"AmericanLoyola MD2-25","American","Pat","Loyola MD","Pat",225,69.1625,26,64,5,21,20,24,17,29,46,9,4,4,12,18,77
"1414",2023-02-25,"conf",TRUE,"AmericanLoyola MD2-25","Loyola MD","Pat","American","Pat",225,69.1625,28,60,11,26,16,23,8,20,28,17,11,3,5,16,83
"1415",2023-02-25,"conf",TRUE,"Kent St.Bowling Green2-25","Kent St.","MAC","Bowling Green","MAC",200,73.0875,26,58,7,22,20,26,11,29,40,17,6,6,14,21,79
"1416",2023-02-25,"conf",FALSE,"Kent St.Bowling Green2-25","Bowling Green","MAC","Kent St.","MAC",200,73.0875,23,62,2,18,21,27,15,25,40,12,5,6,13,24,69
"1417",2023-02-25,"conf",FALSE,"SyracusePittsburgh2-25","Syracuse","ACC","Pittsburgh","ACC",200,66.425,28,56,9,16,17,24,11,20,31,13,2,2,11,16,82
"1418",2023-02-25,"conf",TRUE,"SyracusePittsburgh2-25","Pittsburgh","ACC","Syracuse","ACC",200,66.425,32,68,16,41,19,22,18,19,37,27,6,3,5,17,99
"1419",2023-02-25,"conf",FALSE,"Southern UtahSam Houston St.2-25","Southern Utah","WAC","Sam Houston St.","WAC",200,72.4,17,56,8,29,15,21,9,29,38,7,5,3,15,22,57
