"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","second_chance_pts","second_chance_fgm","second_chance_fga","second_change_fg_pct","pts_in_paint","pts_in_paint_fgm","pts_in_paint_fga","pts_in_paint_fg_pct","fast_brk_pts","fast_brk_fgm","fast_brk_fga","fast_brk_fg_pct","bench_pts","pts_tov","biggest_lead_score","biggest_lead","biggest_run_score","biggest_run","lead_changes","time_leading","quad_game","game_id","year"
"2022-03-20","post","N",true,"Northern Colorado","BSky","Florida Atlantic","CUSA",200,71,30,57,7,24,7,15,8,30,38,9,5,5,18,10,74,2,,,,40,,,,2,,,,9,5,,7,,,7,0,"quad3","Florida AtlanticNorthern Colorado3-20",2022
"2022-03-20","post","A",false,"Dayton","A10","Vanderbilt","SEC",225,71,26,56,4,16,12,18,5,30,35,9,2,3,13,19,68,6,4,6,0.66667,42,21,33,0.63636,3,2,2,1,10,7,"0 - 4",4,"18-20",12,13,11.841667,"quad1","DaytonVanderbilt3-20",2022
"2022-03-20","post","H",true,"Vanderbilt","SEC","Dayton","A10",225,71,23,62,10,26,14,20,11,26,37,12,6,4,9,20,70,9,7,15,0.46667,24,12,28,0.42857,2,1,1,1,14,12,"18 - 8",10,"14-6",12,13,25.293333,"quad2","DaytonVanderbilt3-20",2022
"2022-03-20","post","N",true,"Boston University","Pat","UNC Greensboro","SC",200,60,23,54,8,19,17,18,11,23,34,10,5,0,9,18,71,9,,,,22,,,,6,,,,19,8,,6,,,2,0,"quad3","Boston UniversityUNC Greensboro3-20",2022
"2022-03-20","post","N",false,"UNC Greensboro","SC","Boston University","Pat",200,60,23,55,10,26,12,19,12,20,32,14,7,0,8,18,68,17,,,,24,,,,2,,,,10,11,,13,,,2,0,"quad4","Boston UniversityUNC Greensboro3-20",2022
"2022-03-20","post","N",false,"Michigan St.","B10","Duke","ACC",200,65,27,65,11,22,11,12,12,19,31,15,3,5,7,19,76,15,8,13,0.61538,28,14,32,0.4375,19,14,15,0.93333,20,10,"2 - 7",5,"65-70",9,3,9.8,"quad1","Michigan St.Duke3-20",2022
"2022-03-20","post","N",true,"Duke","ACC","Michigan St.","B10",200,65,32,56,5,13,16,21,10,25,35,14,5,6,10,12,85,14,7,11,0.63636,44,22,31,0.70968,15,13,15,0.86667,14,9,"44 - 35",9,"23-16",10,3,26.1,"quad1","Michigan St.Duke3-20",2022
"2022-03-20","post","A",true,"Virginia","ACC","North Texas","CUSA",225,60,26,54,9,17,10,19,9,22,31,15,7,1,6,17,71,10,6,11,0.54545,22,11,23,0.47826,12,7,9,0.77778,12,17,"26 - 36",10,"26-36",10,2,25.233333,"quad1","VirginiaNorth Texas3-20",2022
"2022-03-20","post","H",false,"North Texas","CUSA","Virginia","ACC",225,60,25,56,8,22,11,14,12,23,35,13,2,3,11,17,69,14,7,12,0.58333,32,16,32,0.5,10,5,5,1,4,8,"11 - 4",7,"7-1",7,2,11.9,"quad2","VirginiaNorth Texas3-20",2022
"2022-03-20","post","N",false,"Notre Dame","ACC","Texas Tech","B12",200,62,17,52,9,28,10,15,8,28,36,8,3,2,11,13,53,9,5,9,0.55556,10,5,19,0.26316,1,1,2,0.5,9,6,"41 - 44",3,"13-13",6,12,9.966667,"quad1","Notre DameTexas Tech3-20",2022
"2022-03-20","post","N",true,"Texas Tech","B12","Notre Dame","ACC",200,62,21,59,4,15,13,17,12,30,42,10,8,4,8,16,59,13,8,13,0.61538,24,12,28,0.42857,9,7,10,0.7,8,11,"59 - 52",7,"59-52",10,12,26.666667,"quad1","Notre DameTexas Tech3-20",2022
"2022-03-20","post","N",true,"Abilene Christian","WAC","Troy","SB",200,74,28,63,9,25,17,23,11,22,33,18,13,2,14,17,82,13,,,,28,,,,9,,,,30,27,,21,,,3,0,"quad3","Abilene ChristianTroy3-20",2022
"2022-03-20","post","N",false,"Troy","SB","Abilene Christian","WAC",200,74,23,50,8,23,16,17,6,26,32,14,8,4,20,22,70,8,,,,18,,,,2,,,,13,14,,2,,,2,0,"quad3","Abilene ChristianTroy3-20",2022
"2022-03-20","post","N",true,"Miami FL","ACC","Auburn","SEC",200,72,32,66,3,15,12,15,6,33,39,19,10,6,4,11,79,6,3,6,0.5,48,24,40,0.6,30,19,19,1,4,17,"61 - 79",18,"32-41",8,0,39.466667,"quad1","Miami FLAuburn3-20",2022
"2022-03-20","post","N",false,"Auburn","SEC","Miami FL","ACC",200,72,21,69,5,26,14,19,17,30,47,11,1,8,13,19,61,11,6,17,0.35294,28,14,32,0.4375,1,1,2,0.5,28,2,,0,"20-23",6,0,0,"quad1","Miami FLAuburn3-20",2022
"2022-03-20","post","A",true,"St. Bonaventure","A10","Oklahoma","B12",200,64,27,53,10,19,6,11,5,22,27,10,5,1,10,12,70,10,5,6,0.83333,28,14,23,0.6087,8,4,5,0.8,2,19,"0 - 8",8,"0-8",8,14,30.3,"quad1","St. BonaventureOklahoma3-20",2022
"2022-03-20","post","H",false,"Oklahoma","B12","St. Bonaventure","A10",200,64,26,55,11,26,5,6,7,22,29,19,4,0,14,12,68,9,4,7,0.57143,28,14,26,0.53846,4,2,2,1,14,16,"36 - 33",3,"58-56",8,14,4.818333,"quad2","St. BonaventureOklahoma3-20",2022
"2022-03-20","post","N",false,"Texas","B12","Purdue","B10",200,68,27,68,10,28,7,12,11,17,28,16,5,3,7,29,71,8,4,12,0.33333,28,14,23,0.6087,20,9,10,0.9,12,16,"6 - 12",6,"4-9",6,9,8.283333,"quad1","TexasPurdue3-20",2022
"2022-03-20","post","N",true,"Purdue","B10","Texas","B12",200,68,21,43,6,17,33,46,9,32,41,10,3,4,12,16,81,11,7,10,0.7,28,14,22,0.63636,15,11,13,0.84615,35,14,"28 - 14",14,"28-14",20,9,30.15,"quad1","TexasPurdue3-20",2022
"2022-03-20","post","N",false,"TCU","B12","Arizona","P12",225,82,26,74,6,26,22,30,20,28,48,13,11,3,14,22,80,19,12,25,0.48,34,17,32,0.53125,4,3,3,1,1,12,"0 - 8",8,"67-70",12,11,17.125,"quad1","TCUArizona3-20",2022
"2022-03-20","post","N",true,"Arizona","P12","TCU","B12",225,82,31,68,5,27,18,25,14,30,44,16,10,4,16,21,85,16,9,16,0.5625,52,26,39,0.66667,10,8,11,0.72727,11,18,"67 - 58",9,"67-58",8,11,21.566667,"quad1","TCUArizona3-20",2022
"2022-03-20","post","N",true,"Iowa St.","B12","Wisconsin","B10",200,68,20,58,3,14,11,16,11,28,39,12,9,3,14,25,54,6,4,13,0.30769,20,10,27,0.37037,7,5,7,0.71429,9,11,"40 - 50",10,"28-36",9,9,22.47,"quad1","Iowa St.Wisconsin3-20",2022
"2022-03-20","post","N",false,"Wisconsin","B10","Iowa St.","B12",200,68,14,47,2,22,19,25,7,29,36,7,6,7,17,18,49,10,5,8,0.625,20,10,16,0.625,2,2,6,0.33333,10,9,"22 - 17",5,"16-13",6,9,15.213333,"quad1","Iowa St.Wisconsin3-20",2022
"2022-03-20","post","A",true,"Washington St.","P12","SMU","Amer",200,68,23,65,6,24,23,26,18,28,46,12,6,3,9,12,75,17,9,18,0.5,28,14,31,0.45161,6,4,4,1,17,16,"18 - 37",19,"7-19",8,0,39.366667,"quad1","Washington St.SMU3-20",2022
"2022-03-20","post","H",false,"SMU","Amer","Washington St.","P12",200,68,22,58,4,20,15,16,7,25,32,8,4,2,11,19,63,2,1,6,0.16667,28,14,30,0.46667,10,6,10,0.6,2,7,,0,"43-50",11,0,0,"quad2","Washington St.SMU3-20",2022
"2022-03-19","post","N",true,"Drake","MVC","Fort Wayne","Horz",200,69,36,61,11,22,4,5,6,26,32,22,9,2,12,22,87,6,3,6,0.5,46,23,32,0.71875,14,7,7,1,40,21,"81 - 52",29,"9-2",9,1,39.166667,"quad4","DrakeFort Wayne3-19",2022
"2022-03-19","post","N",false,"Fort Wayne","Horz","Drake","MVC",200,69,22,53,5,16,16,25,9,20,29,9,6,2,13,10,65,5,3,8,0.375,30,15,30,0.5,5,5,6,0.83333,11,8,"0 - 2",2,"85-65",8,1,0.166667,"quad2","DrakeFort Wayne3-19",2022
"2022-03-19","post","A",false,"Oregon","P12","Texas A&M","SEC",200,61,21,57,6,24,12,15,15,19,34,12,6,9,11,17,60,16,9,15,0.6,24,12,25,0.48,4,2,2,1,30,13,"0 - 3",3,"35-28",5,3,2.1,"quad1","OregonTexas A&M3-19",2022
"2022-03-19","post","H",true,"Texas A&M","SEC","Oregon","P12",200,61,28,59,4,14,15,20,16,22,38,14,9,1,10,12,75,16,9,15,0.6,42,21,39,0.53846,6,3,4,0.75,19,9,"71 - 53",18,"27-14",7,3,37.083333,"quad3","OregonTexas A&M3-19",2022
"2022-03-19","post","N",true,"North Carolina","ACC","Baylor","B12",225,87,28,57,11,25,26,37,10,37,47,22,7,5,21,26,93,8,5,11,0.45455,28,14,26,0.53846,12,8,9,0.88889,13,17,"42 - 67",25,"38-62",13,1,41.305,"quad1","North CarolinaBaylor3-19",2022
"2022-03-19","post","N",false,"Baylor","B12","North Carolina","ACC",225,87,28,81,9,37,21,27,16,22,38,11,10,5,11,27,86,14,9,16,0.5625,30,15,34,0.44118,8,4,4,1,23,25,"4 - 0",4,"53-67",11,1,2.566667,"quad1","North CarolinaBaylor3-19",2022
"2022-03-19","post","N",false,"Stephen F. Austin","WAC","UNC Asheville","BSth",200,72,27,59,4,18,10,15,10,17,27,11,10,1,16,18,68,11,6,12,0.5,46,23,40,0.575,8,5,5,1,23,20,"39 - 34",5,"39-34",11,3,5.083333,"quad4","Stephen F. AustinUNC Asheville3-19",2022
"2022-03-19","post","N",true,"UNC Asheville","BSth","Stephen F. Austin","WAC",200,72,27,53,12,23,14,19,11,25,36,17,8,6,21,17,80,7,5,10,0.5,26,13,27,0.48148,7,6,10,0.6,22,14,"68 - 80",12,"47-54",12,3,34.316667,"quad3","Stephen F. AustinUNC Asheville3-19",2022
"2022-03-19","post","A",false,"Western Illinois","Sum","UTEP","CUSA",200,71,19,62,4,24,12,18,8,22,30,9,5,1,8,13,54,4,2,8,0.25,22,11,23,0.47826,4,3,3,1,10,6,,0,"29-20",6,0,0,"quad3","Western IllinoisUTEP3-19",2022
"2022-03-19","post","H",true,"UTEP","CUSA","Western Illinois","Sum",200,71,32,61,7,23,9,12,8,39,47,20,5,5,13,17,80,7,3,8,0.375,32,16,23,0.69565,13,9,9,1,12,9,"80 - 54",26,"11-0",11,0,38.616667,"quad4","Western IllinoisUTEP3-19",2022
"2022-03-19","post","N",false,"Creighton","BE","Kansas","B12",200,70,21,59,12,28,18,21,6,25,31,18,6,3,8,16,72,8,4,7,0.57143,14,7,25,0.28,10,6,6,1,0,14,"7 - 13",6,"5-8",5,9,7.471667,"quad1","CreightonKansas3-19",2022
"2022-03-19","post","N",true,"Kansas","B12","Creighton","BE",200,70,27,66,6,16,19,20,13,34,47,14,5,7,7,21,79,16,12,17,0.70588,32,16,32,0.5,19,9,9,1,25,9,"66 - 57",9,"14-13",7,9,31.245,"quad2","CreightonKansas3-19",2022
"2022-03-19","post","A",false,"VCU","A10","Wake Forest","ACC",200,75,21,52,9,25,23,27,9,23,32,11,9,4,19,26,74,10,4,7,0.57143,24,12,21,0.57143,6,2,2,1,11,12,"5 - 10",5,"5-10",7,2,5.566667,"quad1","VCUWake Forest3-19",2022
"2022-03-19","post","H",true,"Wake Forest","ACC","VCU","A10",200,75,22,51,7,25,29,37,8,23,31,14,12,3,15,23,80,6,5,9,0.55556,26,13,23,0.56522,11,5,5,1,16,13,"38 - 27",11,"33-24",8,2,30.766667,"quad2","VCUWake Forest3-19",2022
"2022-03-19","post","N",false,"Cal Baptist","WAC","Middle Tennessee","CUSA",200,61,20,59,8,24,10,12,13,19,32,13,7,1,12,19,58,15,9,15,0.6,24,12,29,0.41379,2,1,2,0.5,8,9,"5 - 15",10,"50-46",12,5,19.9,"quad2","Cal BaptistMiddle Tennessee3-19",2022
"2022-03-19","post","N",true,"Middle Tennessee","CUSA","Cal Baptist","WAC",200,61,20,44,4,11,20,23,7,27,34,9,8,3,12,14,64,10,7,8,0.875,28,14,28,0.5,9,8,9,0.88889,30,12,"50 - 34",16,"50-34",16,5,17.983333,"quad4","Cal BaptistMiddle Tennessee3-19",2022
"2022-03-19","post","N",false,"Richmond","A10","Providence","BE",200,61,21,53,1,22,8,21,8,19,27,9,2,4,6,13,51,3,2,8,0.25,32,16,24,0.66667,0,0,0,,9,7,,0,"75-51",6,0,0,"quad1","RichmondProvidence3-19",2022
"2022-03-19","post","N",true,"Providence","BE","Richmond","A10",200,61,28,54,12,22,11,14,8,30,38,18,4,3,10,15,79,14,6,7,0.85714,24,12,22,0.54545,8,3,3,1,19,1,"71 - 41",30,"21-8",8,0,39.3,"quad2","RichmondProvidence3-19",2022
"2022-03-19","post","N",true,"Michigan","B10","Tennessee","SEC",200,70,27,54,6,16,16,20,7,29,36,15,4,6,15,12,76,13,7,9,0.77778,32,16,31,0.51613,5,2,2,1,11,7,"2 - 10",8,"0-6",6,12,20.533333,"quad1","MichiganTennessee3-19",2022
"2022-03-19","post","N",false,"Tennessee","SEC","Michigan","B10",200,70,28,67,2,18,10,12,11,22,33,15,7,4,7,18,68,7,4,12,0.33333,40,20,36,0.55556,19,10,10,1,18,20,"60 - 54",6,"31-30",7,12,16.616667,"quad1","MichiganTennessee3-19",2022
"2022-03-19","post","N",false,"Saint Mary's","WCC","UCLA","P12",200,56,20,49,7,21,9,12,8,17,25,12,3,1,9,16,56,4,3,9,0.33333,20,10,23,0.43478,6,5,5,1,0,5,"9 - 16",7,"7-13",6,1,11.3,"quad1","Saint Mary'sUCLA3-19",2022
"2022-03-19","post","N",true,"UCLA","P12","Saint Mary's","WCC",200,56,26,46,4,9,16,19,4,23,27,14,3,0,6,12,72,8,4,4,1,28,14,20,0.7,3,2,3,0.66667,4,13,"69 - 51",18,"30-22",13,1,26.516667,"quad1","Saint Mary'sUCLA3-19",2022
"2022-03-19","post","N",true,"Ohio","MAC","Rice","CUSA",200,65,25,64,4,22,11,15,12,20,32,9,10,3,8,8,65,14,9,14,0.64286,42,21,39,0.53846,6,4,4,1,5,15,"17 - 4",13,"17-4",8,6,38.076667,"quad4","OhioRice3-19",2022
"2022-03-19","post","N",false,"Rice","CUSA","Ohio","MAC",200,65,28,61,4,17,4,5,13,28,41,13,4,5,14,15,64,7,3,10,0.3,42,21,38,0.55263,8,5,6,0.83333,11,11,"25 - 26",1,"24-24",8,6,0.84,"quad3","OhioRice3-19",2022
"2022-03-19","post","A",false,"Northern Iowa","MVC","BYU","WCC",200,70,26,58,11,27,8,11,5,29,34,15,4,1,12,14,71,7,4,5,0.8,28,14,24,0.58333,7,3,3,1,11,7,"10 - 20",10,"7-15",8,7,10.133333,"quad1","Northern IowaBYU3-19",2022
"2022-03-19","post","H",true,"BYU","WCC","Northern Iowa","MVC",200,70,36,69,16,37,2,6,8,28,36,22,5,3,6,10,90,9,4,7,0.57143,38,19,29,0.65517,10,4,4,1,26,21,"87 - 66",21,"68-51",11,7,26.883333,"quad3","Northern IowaBYU3-19",2022
"2022-03-19","post","N",false,"New Mexico St.","WAC","Arkansas","SEC",200,71,18,53,6,26,6,10,5,36,41,8,4,4,19,15,48,5,2,4,0.5,16,8,14,0.57143,0,0,0,,3,11,"0 - 2",2,"26-21",8,5,3.133333,"quad1","New Mexico St.Arkansas3-19",2022
"2022-03-19","post","N",true,"Arkansas","SEC","New Mexico St.","WAC",200,71,14,51,3,16,22,25,3,31,34,10,12,1,12,14,53,4,3,4,0.75,22,11,30,0.36667,15,8,9,0.88889,9,15,"24 - 11",13,"24-11",10,5,31.533333,"quad2","New Mexico St.Arkansas3-19",2022
"2022-03-19","post","N",true,"Saint Peter's","MAAC","Murray St.","OVC",200,63,22,53,3,13,23,31,13,25,38,14,5,7,10,22,70,5,3,13,0.23077,32,16,34,0.47059,5,4,5,0.8,23,15,"27 - 40",13,"27-40",11,0,34.283333,"quad1","Saint Peter'sMurray St.3-19",2022
"2022-03-19","post","N",false,"Murray St.","OVC","Saint Peter's","MAAC",200,63,18,52,8,24,16,25,13,18,31,13,8,7,12,24,60,10,7,14,0.5,20,10,25,0.4,16,8,11,0.72727,3,4,,0,"47-50",7,0,0,"quad3","Saint Peter'sMurray St.3-19",2022
"2022-03-19","post","N",false,"Memphis","Amer","Gonzaga","WCC",200,68,30,70,4,19,14,20,14,26,40,12,2,2,5,23,78,12,7,16,0.4375,44,22,40,0.55,10,7,8,0.875,31,9,"31 - 43",12,"28-39",8,7,16.183333,"quad1","MemphisGonzaga3-19",2022
"2022-03-19","post","N",true,"Gonzaga","WCC","Memphis","Amer",200,68,30,58,9,27,13,24,10,28,38,18,2,4,7,16,82,12,7,13,0.53846,32,16,23,0.69565,17,9,14,0.64286,2,5,"76 - 69",7,"38-43",7,7,16.8,"quad1","MemphisGonzaga3-19",2022
"2022-03-19","post","A",true,"Portland","WCC","New Orleans","Slnd",200,81,32,64,16,34,14,22,9,30,39,28,8,6,18,18,94,11,5,10,0.5,28,14,26,0.53846,17,9,11,0.81818,15,24,"77 - 35",42,"33-10",11,2,37.916667,"quad4","PortlandNew Orleans3-19",2022
"2022-03-19","post","H",false,"New Orleans","Slnd","Portland","WCC",200,81,24,71,3,15,22,28,18,28,46,6,10,1,14,24,73,16,12,21,0.57143,34,17,41,0.41463,6,3,3,1,36,22,"2 - 3",1,"77-43",8,2,0.3,"quad3","PortlandNew Orleans3-19",2022
"2022-03-18","post","N",false,"Montana St.","BSky","Texas Tech","B12",200,68,21,55,8,24,12,15,10,14,24,14,5,1,16,22,62,7,5,11,0.45455,16,8,17,0.47059,8,5,6,0.83333,35,12,"0 - 2",2,"81-50",6,1,0.3,"quad1","Montana St.Texas Tech3-18",2022
"2022-03-18","post","N",true,"Texas Tech","B12","Montana St.","BSky",200,68,36,54,12,20,13,19,7,26,33,23,6,5,12,18,97,12,5,6,0.83333,38,19,24,0.79167,13,9,11,0.81818,22,23,"81 - 44",37,"12-2",12,1,38.783333,"quad3","Montana St.Texas Tech3-18",2022
"2022-03-18","post","N",true,"Purdue","B10","Yale","Ivy",200,68,22,51,7,22,27,33,11,31,42,15,10,3,12,13,78,15,8,12,0.66667,26,13,24,0.54167,16,11,13,0.84615,26,9,"76 - 48",28,"63-39",15,2,38.216667,"quad3","PurdueYale3-18",2022
"2022-03-18","post","N",false,"Yale","Ivy","Purdue","B10",200,68,23,63,4,17,6,11,11,22,33,14,6,3,12,21,56,12,7,11,0.63636,12,6,24,0.25,3,3,4,0.75,18,8,"15 - 16",1,"46-37",6,2,0.316667,"quad1","PurdueYale3-18",2022
"2022-03-18","post","N",false,"Delaware","CAA","Villanova","BE",200,61,22,50,3,20,13,16,7,17,24,9,8,2,10,15,60,2,1,5,0.2,32,16,23,0.69565,1,1,2,0.5,13,8,"8 - 15",7,"4-9",7,5,12.666667,"quad1","DelawareVillanova3-18",2022
"2022-03-18","post","N",true,"Villanova","BE","Delaware","CAA",200,61,28,55,13,28,11,12,10,23,33,16,5,2,11,14,80,10,5,9,0.55556,30,15,21,0.71429,3,1,1,1,15,16,"63 - 40",23,"43-25",16,5,24.6,"quad3","DelawareVillanova3-18",2022
"2022-03-18","post","N",true,"Miami FL","ACC","USC","P12",200,68,24,56,1,14,19,25,3,23,26,13,12,4,3,14,68,3,2,4,0.5,28,14,23,0.6087,12,6,6,1,7,22,"16 - 29",13,"14-23",10,12,30.36,"quad1","Miami FLUSC3-18",2022
"2022-03-18","post","N",false,"USC","P12","Miami FL","ACC",200,68,24,50,9,20,9,15,6,32,38,17,1,3,18,16,66,7,3,4,0.75,26,13,25,0.52,4,2,6,0.33333,22,4,"37 - 33",4,"37-33",12,12,4.85,"quad1","Miami FLUSC3-18",2022
"2022-03-18","post","N",true,"Notre Dame","ACC","Alabama","SEC",200,71,29,54,10,16,10,11,5,27,32,13,10,1,18,13,78,11,5,6,0.83333,34,17,34,0.5,12,9,9,1,10,16,"60 - 76",16,"33-41",9,11,30.4,"quad1","Notre DameAlabama3-18",2022
"2022-03-18","post","N",false,"Alabama","SEC","Notre Dame","ACC",200,71,26,64,8,24,4,7,10,18,28,16,9,4,14,14,64,13,6,9,0.66667,34,17,34,0.5,8,4,5,0.8,27,20,"25 - 21",4,"25-21",8,11,5.533333,"quad1","Notre DameAlabama3-18",2022
"2022-03-18","post","N",true,"Texas","B12","Virginia Tech","ACC",200,67,27,57,10,19,17,22,9,20,29,17,9,3,9,22,81,12,6,9,0.66667,24,12,25,0.48,16,11,14,0.78571,10,12,"64 - 47",17,"18-14",8,5,23.386667,"quad1","TexasVirginia Tech3-18",2022
"2022-03-18","post","N",false,"Virginia Tech","ACC","Texas","B12",200,67,23,47,4,12,23,26,4,21,25,11,4,2,13,19,73,5,3,4,0.75,32,16,27,0.59259,15,11,13,0.84615,27,11,"0 - 6",6,"76-69",7,5,9.013333,"quad1","TexasVirginia Tech3-18",2022
"2022-03-18","post","N",false,"Chattanooga","SC","Illinois","B10",200,65,21,65,4,15,7,14,16,27,43,6,8,0,10,21,53,15,7,16,0.4375,30,15,37,0.40541,5,3,4,0.75,15,18,"6 - 20",14,"3-14",10,3,38.571667,"quad1","ChattanoogaIllinois3-18",2022
"2022-03-18","post","N",true,"Illinois","B10","Chattanooga","SC",200,65,19,49,3,17,13,22,9,32,41,13,5,4,14,16,54,14,8,10,0.8,28,14,27,0.51852,14,7,9,0.77778,8,9,"52 - 51",1,"39-40",10,3,0.411667,"quad2","ChattanoogaIllinois3-18",2022
"2022-03-18","post","N",false,"Wright St.","Horz","Arizona","P12",200,75,24,69,9,25,13,19,7,18,25,13,10,3,6,14,70,8,4,9,0.44444,28,14,34,0.41176,5,3,4,0.75,6,8,,0,"78-64",6,0,0,"quad1","Wright St.Arizona3-18",2022
"2022-03-18","post","N",true,"Arizona","P12","Wright St.","Horz",200,75,33,60,11,20,10,12,10,36,46,21,4,9,19,17,87,11,7,10,0.7,32,16,28,0.57143,11,5,6,0.83333,15,4,"73 - 52",21,"64-44",12,0,39.716667,"quad3","Wright St.Arizona3-18",2022
"2022-03-18","post","N",true,"Iowa St.","B12","LSU","SEC",200,63,20,56,12,37,7,10,8,21,29,14,15,4,10,19,59,8,3,9,0.33333,6,3,8,0.375,4,3,3,1,11,22,"12 - 24",12,"12-24",8,2,35.616667,"quad1","Iowa St.LSU3-18",2022
"2022-03-18","post","N",false,"LSU","SEC","Iowa St.","B12",200,63,17,46,4,19,16,23,12,26,38,11,7,1,19,13,54,7,4,10,0.4,20,10,17,0.58824,14,9,11,0.81818,18,8,"5 - 4",1,"47-50",8,2,0.933333,"quad1","Iowa St.LSU3-18",2022
"2022-03-18","post","N",true,"Houston","Amer","UAB","CUSA",200,64,32,60,10,21,8,15,10,23,33,19,6,3,7,12,82,11,7,13,0.53846,34,17,28,0.60714,9,4,5,0.8,10,18,"34 - 16",18,"16-7",8,0,39.583333,"quad1","HoustonUAB3-18",2022
"2022-03-18","post","N",false,"UAB","CUSA","Houston","Amer",200,64,26,56,5,19,11,14,9,23,32,12,6,1,12,14,68,9,5,9,0.55556,32,16,26,0.61538,14,9,9,1,14,8,,0,"34-23",7,0,0,"quad1","HoustonUAB3-18",2022
"2022-03-18","post","N",false,"Davidson","A10","Michigan St.","B10",200,63,28,59,10,25,7,12,8,24,32,14,3,3,8,18,73,6,3,8,0.375,32,16,30,0.53333,9,3,3,1,9,8,"51 - 56",5,"26-29",8,8,8.4,"quad1","DavidsonMichigan St.3-18",2022
"2022-03-18","post","N",true,"Michigan St.","B10","Davidson","A10",200,63,28,59,7,26,11,15,10,25,35,13,4,4,7,14,74,13,7,11,0.63636,32,16,23,0.69565,14,10,11,0.90909,13,14,"67 - 59",8,"61-56",10,8,26.116667,"quad1","DavidsonMichigan St.3-18",2022
"2022-03-18","post","N",false,"Seton Hall","BE","TCU","B12",200,64,15,52,6,21,6,11,8,18,26,9,8,4,16,17,42,2,1,6,0.16667,14,7,16,0.4375,5,2,3,0.66667,16,11,"2 - 0",2,"21-28",6,1,3.533333,"quad1","Seton HallTCU3-18",2022
"2022-03-18","post","N",true,"TCU","B12","Seton Hall","BE",200,64,27,53,4,10,11,14,8,31,39,15,7,3,13,15,69,9,5,8,0.625,40,20,33,0.60606,8,4,4,1,18,15,"42 - 69",27,"11-22",10,1,33.783333,"quad1","Seton HallTCU3-18",2022
"2022-03-18","post","N",false,"Colgate","Pat","Wisconsin","B10",200,60,22,57,10,22,6,7,11,25,36,14,2,1,12,13,60,13,6,12,0.5,24,12,28,0.42857,0,0,0,,12,3,"2 - 9",7,"2-9",7,7,19.983333,"quad1","ColgateWisconsin3-18",2022
"2022-03-18","post","N",true,"Wisconsin","B10","Colgate","Pat",200,60,26,62,6,17,9,12,13,24,37,15,5,3,5,10,67,13,7,14,0.5,34,17,35,0.48571,13,8,8,1,10,15,"65 - 56",9,"58-52",10,7,14.248333,"quad3","ColgateWisconsin3-18",2022
"2022-03-18","post","N",true,"Auburn","SEC","Jacksonville St.","ASun",200,66,28,63,9,24,15,22,19,31,50,23,2,10,11,17,80,18,12,22,0.54545,32,16,31,0.51613,25,12,16,0.75,21,8,"55 - 31",24,"46-27",18,6,30.483333,"quad3","AuburnJacksonville St.3-18",2022
"2022-03-18","post","N",false,"Jacksonville St.","ASun","Auburn","SEC",200,66,19,61,8,25,15,18,11,21,32,9,7,1,8,21,61,11,6,12,0.5,18,9,30,0.3,6,5,5,1,7,7,"11 - 17",6,"11-17",9,6,7.566667,"quad1","AuburnJacksonville St.3-18",2022
"2022-03-18","post","N",false,"Cal St. Fullerton","BW","Duke","ACC",200,64,24,64,5,17,8,8,12,18,30,10,8,1,8,10,61,12,8,14,0.57143,30,15,34,0.44118,20,8,8,1,23,16,,0,"31-25",8,0,0,"quad1","Cal St. FullertonDuke3-18",2022
"2022-03-18","post","N",true,"Duke","ACC","Cal St. Fullerton","BW",200,64,30,58,9,22,9,9,10,28,38,21,6,10,13,11,78,15,8,9,0.88889,40,20,27,0.74074,12,6,6,1,11,9,"55 - 35",20,"13-2",8,0,39.6,"quad3","Cal St. FullertonDuke3-18",2022
"2022-03-18","post","N",false,"Loyola Chicago","MVC","Ohio St.","B10",200,62,15,56,8,28,3,10,11,20,31,12,9,2,14,19,41,3,1,9,0.11111,14,7,25,0.28,4,3,5,0.6,12,16,"2 - 5",3,"37-29",6,3,2.116667,"quad1","Loyola ChicagoOhio St.3-18",2022
"2022-03-18","post","N",true,"Ohio St.","B10","Loyola Chicago","MVC",200,62,18,43,1,15,17,21,8,33,41,6,7,5,17,16,54,2,2,7,0.28571,26,13,20,0.65,6,3,3,1,7,9,"54 - 39",15,"17-11",8,3,32.616667,"quad1","Loyola ChicagoOhio St.3-18",2022
"2022-03-17","post","N",true,"Providence","BE","South Dakota St.","Sum",200,65,24,61,8,22,10,12,11,30,41,13,7,1,10,12,66,6,3,10,0.3,28,14,29,0.48276,5,3,4,0.75,19,7,"43 - 29",14,"31-23",7,6,32.666667,"quad2","ProvidenceSouth Dakota St.3-17",2022
"2022-03-17","post","N",false,"South Dakota St.","Sum","Providence","BE",200,65,22,57,7,23,6,9,5,27,32,12,7,4,10,11,57,3,2,4,0.5,24,12,23,0.52174,15,7,8,0.875,0,10,"7 - 11",4,"7-11",8,6,3.5,"quad1","ProvidenceSouth Dakota St.3-17",2022
"2022-03-17","post","N",false,"Colorado St.","MWC","Michigan","B10",200,68,23,65,12,35,5,7,9,16,25,16,10,0,11,19,63,4,2,9,0.22222,16,8,20,0.4,11,6,6,1,15,17,"28 - 13",15,"28-13",10,3,27.683333,"quad1","Colorado St.Michigan3-17",2022
